"","Genus","value","Type"
"435","Ruminococcaceae NK4A214 group","NA","PC04924-MSA1003_Diff"
"436","Ruminococcaceae UCG-002","NA","PC04924-MSA1003_Diff"
"437","Ruminococcaceae UCG-003","NA","PC04924-MSA1003_Diff"
"438","Ruminococcaceae UCG-004","NA","PC04924-MSA1003_Diff"
"439","Ruminococcaceae UCG-005","NA","PC04924-MSA1003_Diff"
"440","Ruminococcaceae UCG-013","NA","PC04924-MSA1003_Diff"
"441","Ruminococcaceae UCG-014","NA","PC04924-MSA1003_Diff"
"442","Ruminococcus 1","NA","PC04924-MSA1003_Diff"
"443","Ruminococcus 2","NA","PC04924-MSA1003_Diff"
"444","Sellimonas","NA","PC04924-MSA1003_Diff"
"445","Serratia","NA","PC04924-MSA1003_Diff"
"446","Succiniclasticum","NA","PC04924-MSA1003_Diff"
"447","Tyzzerella","NA","PC04924-MSA1003_Diff"
"448","Tyzzerella 3","NA","PC04924-MSA1003_Diff"
"449","Acinetobacter","NA","PC04924-Seq.200_Diff"
"450","Actinomyces","NA","PC04924-Seq.200_Diff"
"451","Alistipes","NA","PC04924-Seq.200_Diff"
"452","Anaerostipes","NA","PC04924-Seq.200_Diff"
"453","Bacillus","49.5024469310941","PC04924-Seq.200_Diff"
"454","Bacteroides","NA","PC04924-Seq.200_Diff"
"455","Bifidobacterium","NA","PC04924-Seq.200_Diff"
"456","Bilophila","NA","PC04924-Seq.200_Diff"
"457","Clostridium","NA","PC04924-Seq.200_Diff"
"458","Lachnoclostridium","NA","PC04924-Seq.200_Diff"
"459","Collinsella","NA","PC04924-Seq.200_Diff"
"460","Coprobacillus","NA","PC04924-Seq.200_Diff"
"461","Cryptococcus",NA,"PC04924-Seq.200_Diff"
"462","Deinococcus","NA","PC04924-Seq.200_Diff"
"463","Enterococcus","-17.3309014581809","PC04924-Seq.200_Diff"
"464","Escherichia-Shigella","-41.9064114989988","PC04924-Seq.200_Diff"
"465","Fusobacterium","NA","PC04924-Seq.200_Diff"
"466","Helicobacter","NA","PC04924-Seq.200_Diff"
"467","Lactobacillus","-36.9010418758585","PC04924-Seq.200_Diff"
"468","Listeria","32.2611999646549","PC04924-Seq.200_Diff"
"469","Neisseria","NA","PC04924-Seq.200_Diff"
"470","Paenibacillus","NA","PC04924-Seq.200_Diff"
"471","Parabacteroides","NA","PC04924-Seq.200_Diff"
"472","Pediococcus","NA","PC04924-Seq.200_Diff"
"473","Porphyromonadaceae","NA","PC04924-Seq.200_Diff"
"474","Propionibacterium","NA","PC04924-Seq.200_Diff"
"475","Pseudomonas","-63.9844234789162","PC04924-Seq.200_Diff"
"476","Pyramidobacter","NA","PC04924-Seq.200_Diff"
"477","Ralstonia","NA","PC04924-Seq.200_Diff"
"478","Rhodobacter","NA","PC04924-Seq.200_Diff"
"479","Saccharomyces",NA,"PC04924-Seq.200_Diff"
"480","Salmonella",NA,"PC04924-Seq.200_Diff"
"481","Staphylococcus","72.2021020421656","PC04924-Seq.200_Diff"
"482","Streptococcus","NA","PC04924-Seq.200_Diff"
"483","Subdoligranulum","NA","PC04924-Seq.200_Diff"
"484","Clostridium innocuum group","NA","PC04924-Seq.200_Diff"
"485","Eubacterium coprostanoligenes group","NA","PC04924-Seq.200_Diff"
"486","Eubacterium eligens group","NA","PC04924-Seq.200_Diff"
"487","Eubacterium hallii group","NA","PC04924-Seq.200_Diff"
"488","Eubacterium rectale group","NA","PC04924-Seq.200_Diff"
"489","Eubacterium ventriosum group","NA","PC04924-Seq.200_Diff"
"490","Eubacterium xylanophilum group","NA","PC04924-Seq.200_Diff"
"491","Ruminococcus gauvreauii group","NA","PC04924-Seq.200_Diff"
"492","Ruminococcus torques group","NA","PC04924-Seq.200_Diff"
"493","Adlercreutzia","NA","PC04924-Seq.200_Diff"
"494","Akkermansia","NA","PC04924-Seq.200_Diff"
"495","Ambiguous_taxa","NA","PC04924-Seq.200_Diff"
"496","Anaerofilum","NA","PC04924-Seq.200_Diff"
"497","Anaerotruncus","NA","PC04924-Seq.200_Diff"
"498","Blautia","NA","PC04924-Seq.200_Diff"
"499","Butyricicoccus","NA","PC04924-Seq.200_Diff"
"500","Candidatus Stoquefichus","NA","PC04924-Seq.200_Diff"
"501","Carnobacterium","NA","PC04924-Seq.200_Diff"
"502","Christensenellaceae R-7 group","NA","PC04924-Seq.200_Diff"
"503","Clostridium sensu stricto 1","NA","PC04924-Seq.200_Diff"
"504","Coprococcus 1","NA","PC04924-Seq.200_Diff"
"505","Coprococcus 2","NA","PC04924-Seq.200_Diff"
"506","Coprococcus 3","NA","PC04924-Seq.200_Diff"
"507","Defluviitaleaceae UCG-011","NA","PC04924-Seq.200_Diff"
"508","Dialister","NA","PC04924-Seq.200_Diff"
"509","Dorea","NA","PC04924-Seq.200_Diff"
"510","Eisenbergiella","NA","PC04924-Seq.200_Diff"
"511","Enterobacter","NA","PC04924-Seq.200_Diff"
"512","Erwinia","NA","PC04924-Seq.200_Diff"
"513","Erysipelatoclostridium","NA","PC04924-Seq.200_Diff"
"514","Erysipelotrichaceae UCG-003","NA","PC04924-Seq.200_Diff"
"515","Faecalibacterium","NA","PC04924-Seq.200_Diff"
"516","Family XIII AD3011 group","NA","PC04924-Seq.200_Diff"
"517","Flavonifractor","NA","PC04924-Seq.200_Diff"
"518","Fusicatenibacter","NA","PC04924-Seq.200_Diff"
"519","Gordonibacter","NA","PC04924-Seq.200_Diff"
"520","Gossypium arboreum","NA","PC04924-Seq.200_Diff"
"521","Holdemania","NA","PC04924-Seq.200_Diff"
"522","Hungatella","NA","PC04924-Seq.200_Diff"
"523","Intestinibacter","NA","PC04924-Seq.200_Diff"
"524","Intestinimonas","NA","PC04924-Seq.200_Diff"
"525","Kluyvera","NA","PC04924-Seq.200_Diff"
"526","Lachnospira","NA","PC04924-Seq.200_Diff"
"527","Lachnospiraceae FCS020 group","NA","PC04924-Seq.200_Diff"
"528","Lachnospiraceae ND3007 group","NA","PC04924-Seq.200_Diff"
"529","Lachnospiraceae NK4A136 group","NA","PC04924-Seq.200_Diff"
"530","Lachnospiraceae UCG-001","NA","PC04924-Seq.200_Diff"
"531","Lachnospiraceae UCG-004","NA","PC04924-Seq.200_Diff"
"532","Lachnospiraceae UCG-008","NA","PC04924-Seq.200_Diff"
"533","Lactonifactor","NA","PC04924-Seq.200_Diff"
"534","Marvinbryantia","NA","PC04924-Seq.200_Diff"
"535","Odoribacter","NA","PC04924-Seq.200_Diff"
"536","Oryza sativa Indica Group (long-grained rice)","NA","PC04924-Seq.200_Diff"
"537","Other","NA","PC04924-Seq.200_Diff"
"538","Oxalobacter","NA","PC04924-Seq.200_Diff"
"539","Parasutterella","NA","PC04924-Seq.200_Diff"
"540","Phascolarctobacterium","NA","PC04924-Seq.200_Diff"
"541","Porphyromonas","NA","PC04924-Seq.200_Diff"
"542","Raoultella","NA","PC04924-Seq.200_Diff"
"543","Roseburia","NA","PC04924-Seq.200_Diff"
"544","Ruminiclostridium","NA","PC04924-Seq.200_Diff"
"545","Ruminiclostridium 5","NA","PC04924-Seq.200_Diff"
"546","Ruminiclostridium 9","NA","PC04924-Seq.200_Diff"
"547","Ruminococcaceae NK4A214 group","NA","PC04924-Seq.200_Diff"
"548","Ruminococcaceae UCG-002","NA","PC04924-Seq.200_Diff"
"549","Ruminococcaceae UCG-003","NA","PC04924-Seq.200_Diff"
"550","Ruminococcaceae UCG-004","NA","PC04924-Seq.200_Diff"
"551","Ruminococcaceae UCG-005","NA","PC04924-Seq.200_Diff"
"552","Ruminococcaceae UCG-013","NA","PC04924-Seq.200_Diff"
"553","Ruminococcaceae UCG-014","NA","PC04924-Seq.200_Diff"
"554","Ruminococcus 1","NA","PC04924-Seq.200_Diff"
"555","Ruminococcus 2","NA","PC04924-Seq.200_Diff"
"556","Sellimonas","NA","PC04924-Seq.200_Diff"
"557","Serratia","NA","PC04924-Seq.200_Diff"
"558","Succiniclasticum","NA","PC04924-Seq.200_Diff"
"559","Tyzzerella","NA","PC04924-Seq.200_Diff"
"560","Tyzzerella 3","NA","PC04924-Seq.200_Diff"
"561","Acinetobacter","NA","PC04924-Seq.2000_Diff"
"562","Actinomyces","NA","PC04924-Seq.2000_Diff"
"563","Alistipes","NA","PC04924-Seq.2000_Diff"
"564","Anaerostipes","NA","PC04924-Seq.2000_Diff"
"565","Bacillus","46.2662880922185","PC04924-Seq.2000_Diff"
"566","Bacteroides","NA","PC04924-Seq.2000_Diff"
"567","Bifidobacterium","NA","PC04924-Seq.2000_Diff"
"568","Bilophila","NA","PC04924-Seq.2000_Diff"
"569","Clostridium","NA","PC04924-Seq.2000_Diff"
"570","Lachnoclostridium","NA","PC04924-Seq.2000_Diff"
"571","Collinsella","NA","PC04924-Seq.2000_Diff"
"572","Coprobacillus","NA","PC04924-Seq.2000_Diff"
"573","Cryptococcus",NA,"PC04924-Seq.2000_Diff"
"574","Deinococcus","NA","PC04924-Seq.2000_Diff"
"575","Enterococcus","-9.95365319093999","PC04924-Seq.2000_Diff"
"576","Escherichia-Shigella","-57.7929530749913","PC04924-Seq.2000_Diff"
"577","Fusobacterium","NA","PC04924-Seq.2000_Diff"
"578","Helicobacter","NA","PC04924-Seq.2000_Diff"
"579","Lactobacillus","-7.27740244580628","PC04924-Seq.2000_Diff"
"580","Listeria","26.0873156147277","PC04924-Seq.2000_Diff"
"581","Neisseria","NA","PC04924-Seq.2000_Diff"
"582","Paenibacillus","NA","PC04924-Seq.2000_Diff"
"583","Parabacteroides","NA","PC04924-Seq.2000_Diff"
"584","Pediococcus","NA","PC04924-Seq.2000_Diff"
"585","Porphyromonadaceae","NA","PC04924-Seq.2000_Diff"
"586","Propionibacterium","NA","PC04924-Seq.2000_Diff"
"587","Pseudomonas","-58.5131857491223","PC04924-Seq.2000_Diff"
"588","Pyramidobacter","NA","PC04924-Seq.2000_Diff"
"589","Ralstonia","NA","PC04924-Seq.2000_Diff"
"590","Rhodobacter","NA","PC04924-Seq.2000_Diff"
"591","Saccharomyces",NA,"PC04924-Seq.2000_Diff"
"592","Salmonella",NA,"PC04924-Seq.2000_Diff"
"593","Staphylococcus","68.1242987673553","PC04924-Seq.2000_Diff"
"594","Streptococcus","NA","PC04924-Seq.2000_Diff"
"595","Subdoligranulum","NA","PC04924-Seq.2000_Diff"
"596","Clostridium innocuum group","NA","PC04924-Seq.2000_Diff"
"597","Eubacterium coprostanoligenes group","NA","PC04924-Seq.2000_Diff"
"598","Eubacterium eligens group","NA","PC04924-Seq.2000_Diff"
"599","Eubacterium hallii group","NA","PC04924-Seq.2000_Diff"
"600","Eubacterium rectale group","NA","PC04924-Seq.2000_Diff"
"601","Eubacterium ventriosum group","NA","PC04924-Seq.2000_Diff"
"602","Eubacterium xylanophilum group","NA","PC04924-Seq.2000_Diff"
"603","Ruminococcus gauvreauii group","NA","PC04924-Seq.2000_Diff"
"604","Ruminococcus torques group","NA","PC04924-Seq.2000_Diff"
"605","Adlercreutzia","NA","PC04924-Seq.2000_Diff"
"606","Akkermansia","NA","PC04924-Seq.2000_Diff"
"607","Ambiguous_taxa","NA","PC04924-Seq.2000_Diff"
"608","Anaerofilum","NA","PC04924-Seq.2000_Diff"
"609","Anaerotruncus","NA","PC04924-Seq.2000_Diff"
"610","Blautia","NA","PC04924-Seq.2000_Diff"
"611","Butyricicoccus","NA","PC04924-Seq.2000_Diff"
"612","Candidatus Stoquefichus","NA","PC04924-Seq.2000_Diff"
"613","Carnobacterium","NA","PC04924-Seq.2000_Diff"
"614","Christensenellaceae R-7 group","NA","PC04924-Seq.2000_Diff"
"615","Clostridium sensu stricto 1","NA","PC04924-Seq.2000_Diff"
"616","Coprococcus 1","NA","PC04924-Seq.2000_Diff"
"617","Coprococcus 2","NA","PC04924-Seq.2000_Diff"
"618","Coprococcus 3","NA","PC04924-Seq.2000_Diff"
"619","Defluviitaleaceae UCG-011","NA","PC04924-Seq.2000_Diff"
"620","Dialister","NA","PC04924-Seq.2000_Diff"
"621","Dorea","NA","PC04924-Seq.2000_Diff"
"622","Eisenbergiella","NA","PC04924-Seq.2000_Diff"
"623","Enterobacter","NA","PC04924-Seq.2000_Diff"
"624","Erwinia","NA","PC04924-Seq.2000_Diff"
"625","Erysipelatoclostridium","NA","PC04924-Seq.2000_Diff"
"626","Erysipelotrichaceae UCG-003","NA","PC04924-Seq.2000_Diff"
"627","Faecalibacterium","NA","PC04924-Seq.2000_Diff"
"628","Family XIII AD3011 group","NA","PC04924-Seq.2000_Diff"
"629","Flavonifractor","NA","PC04924-Seq.2000_Diff"
"630","Fusicatenibacter","NA","PC04924-Seq.2000_Diff"
"631","Gordonibacter","NA","PC04924-Seq.2000_Diff"
"632","Gossypium arboreum","NA","PC04924-Seq.2000_Diff"
"633","Holdemania","NA","PC04924-Seq.2000_Diff"
"634","Hungatella","NA","PC04924-Seq.2000_Diff"
"635","Intestinibacter","NA","PC04924-Seq.2000_Diff"
"636","Intestinimonas","NA","PC04924-Seq.2000_Diff"
"637","Kluyvera","NA","PC04924-Seq.2000_Diff"
"638","Lachnospira","NA","PC04924-Seq.2000_Diff"
"639","Lachnospiraceae FCS020 group","NA","PC04924-Seq.2000_Diff"
"640","Lachnospiraceae ND3007 group","NA","PC04924-Seq.2000_Diff"
"641","Lachnospiraceae NK4A136 group","NA","PC04924-Seq.2000_Diff"
"642","Lachnospiraceae UCG-001","NA","PC04924-Seq.2000_Diff"
"643","Lachnospiraceae UCG-004","NA","PC04924-Seq.2000_Diff"
"644","Lachnospiraceae UCG-008","NA","PC04924-Seq.2000_Diff"
"645","Lactonifactor","NA","PC04924-Seq.2000_Diff"
"646","Marvinbryantia","NA","PC04924-Seq.2000_Diff"
"647","Odoribacter","NA","PC04924-Seq.2000_Diff"
"648","Oryza sativa Indica Group (long-grained rice)","NA","PC04924-Seq.2000_Diff"
"649","Other","NA","PC04924-Seq.2000_Diff"
"650","Oxalobacter","NA","PC04924-Seq.2000_Diff"
"651","Parasutterella","NA","PC04924-Seq.2000_Diff"
"652","Phascolarctobacterium","NA","PC04924-Seq.2000_Diff"
"653","Porphyromonas","NA","PC04924-Seq.2000_Diff"
"654","Raoultella","NA","PC04924-Seq.2000_Diff"
"655","Roseburia","NA","PC04924-Seq.2000_Diff"
"656","Ruminiclostridium","NA","PC04924-Seq.2000_Diff"
"657","Ruminiclostridium 5","NA","PC04924-Seq.2000_Diff"
"658","Ruminiclostridium 9","NA","PC04924-Seq.2000_Diff"
"659","Ruminococcaceae NK4A214 group","NA","PC04924-Seq.2000_Diff"
"660","Ruminococcaceae UCG-002","NA","PC04924-Seq.2000_Diff"
"661","Ruminococcaceae UCG-003","NA","PC04924-Seq.2000_Diff"
"662","Ruminococcaceae UCG-004","NA","PC04924-Seq.2000_Diff"
"663","Ruminococcaceae UCG-005","NA","PC04924-Seq.2000_Diff"
"664","Ruminococcaceae UCG-013","NA","PC04924-Seq.2000_Diff"
"665","Ruminococcaceae UCG-014","NA","PC04924-Seq.2000_Diff"
"666","Ruminococcus 1","NA","PC04924-Seq.2000_Diff"
"667","Ruminococcus 2","NA","PC04924-Seq.2000_Diff"
"668","Sellimonas","NA","PC04924-Seq.2000_Diff"
"669","Serratia","NA","PC04924-Seq.2000_Diff"
"670","Succiniclasticum","NA","PC04924-Seq.2000_Diff"
"671","Tyzzerella","NA","PC04924-Seq.2000_Diff"
"672","Tyzzerella 3","NA","PC04924-Seq.2000_Diff"
"673","Acinetobacter","NA","PC04925-MSA1000_Diff"
"674","Actinomyces","NA","PC04925-MSA1000_Diff"
"675","Alistipes","NA","PC04925-MSA1000_Diff"
"676","Anaerostipes","NA","PC04925-MSA1000_Diff"
"677","Bacillus","-99.9001892162932","PC04925-MSA1000_Diff"
"678","Bacteroides","NA","PC04925-MSA1000_Diff"
"679","Bifidobacterium","NA","PC04925-MSA1000_Diff"
"680","Bilophila","NA","PC04925-MSA1000_Diff"
"681","Clostridium","NA","PC04925-MSA1000_Diff"
"682","Lachnoclostridium","NA","PC04925-MSA1000_Diff"
"683","Collinsella","NA","PC04925-MSA1000_Diff"
"684","Coprobacillus","NA","PC04925-MSA1000_Diff"
"685","Cryptococcus",NA,"PC04925-MSA1000_Diff"
"686","Deinococcus","NA","PC04925-MSA1000_Diff"
"687","Enterococcus","-67.7204045693534","PC04925-MSA1000_Diff"
"688","Escherichia-Shigella","-34.7360086942764","PC04925-MSA1000_Diff"
"689","Fusobacterium","NA","PC04925-MSA1000_Diff"
"690","Helicobacter","NA","PC04925-MSA1000_Diff"
"691","Lactobacillus","-54.3215948365885","PC04925-MSA1000_Diff"
"692","Listeria","-99.935322612158","PC04925-MSA1000_Diff"
"693","Neisseria","NA","PC04925-MSA1000_Diff"
"694","Paenibacillus","NA","PC04925-MSA1000_Diff"
"695","Parabacteroides","NA","PC04925-MSA1000_Diff"
"696","Pediococcus","NA","PC04925-MSA1000_Diff"
"697","Porphyromonadaceae","NA","PC04925-MSA1000_Diff"
"698","Propionibacterium","NA","PC04925-MSA1000_Diff"
"699","Pseudomonas","-99.9944320430577","PC04925-MSA1000_Diff"
"700","Pyramidobacter","NA","PC04925-MSA1000_Diff"
"701","Ralstonia","NA","PC04925-MSA1000_Diff"
"702","Rhodobacter","NA","PC04925-MSA1000_Diff"
"703","Saccharomyces",NA,"PC04925-MSA1000_Diff"
"704","Salmonella",NA,"PC04925-MSA1000_Diff"
"705","Staphylococcus","-34.7421740619835","PC04925-MSA1000_Diff"
"706","Streptococcus","NA","PC04925-MSA1000_Diff"
"707","Subdoligranulum","NA","PC04925-MSA1000_Diff"
"708","Clostridium innocuum group","NA","PC04925-MSA1000_Diff"
"709","Eubacterium coprostanoligenes group","NA","PC04925-MSA1000_Diff"
"710","Eubacterium eligens group","NA","PC04925-MSA1000_Diff"
"711","Eubacterium hallii group","NA","PC04925-MSA1000_Diff"
"712","Eubacterium rectale group","NA","PC04925-MSA1000_Diff"
"713","Eubacterium ventriosum group","NA","PC04925-MSA1000_Diff"
"714","Eubacterium xylanophilum group","NA","PC04925-MSA1000_Diff"
"715","Ruminococcus gauvreauii group","NA","PC04925-MSA1000_Diff"
"716","Ruminococcus torques group","NA","PC04925-MSA1000_Diff"
"717","Adlercreutzia","NA","PC04925-MSA1000_Diff"
"718","Akkermansia","NA","PC04925-MSA1000_Diff"
"719","Ambiguous_taxa","NA","PC04925-MSA1000_Diff"
"720","Anaerofilum","NA","PC04925-MSA1000_Diff"
"721","Anaerotruncus","NA","PC04925-MSA1000_Diff"
"722","Blautia","NA","PC04925-MSA1000_Diff"
"723","Butyricicoccus","NA","PC04925-MSA1000_Diff"
"724","Candidatus Stoquefichus","NA","PC04925-MSA1000_Diff"
"725","Carnobacterium","NA","PC04925-MSA1000_Diff"
"726","Christensenellaceae R-7 group","NA","PC04925-MSA1000_Diff"
"727","Clostridium sensu stricto 1","NA","PC04925-MSA1000_Diff"
"728","Coprococcus 1","NA","PC04925-MSA1000_Diff"
"729","Coprococcus 2","NA","PC04925-MSA1000_Diff"
"730","Coprococcus 3","NA","PC04925-MSA1000_Diff"
"731","Defluviitaleaceae UCG-011","NA","PC04925-MSA1000_Diff"
"732","Dialister","NA","PC04925-MSA1000_Diff"
"733","Dorea","NA","PC04925-MSA1000_Diff"
"734","Eisenbergiella","NA","PC04925-MSA1000_Diff"
"735","Enterobacter","NA","PC04925-MSA1000_Diff"
"736","Erwinia","NA","PC04925-MSA1000_Diff"
"737","Erysipelatoclostridium","NA","PC04925-MSA1000_Diff"
"738","Erysipelotrichaceae UCG-003","NA","PC04925-MSA1000_Diff"
"739","Faecalibacterium","NA","PC04925-MSA1000_Diff"
"740","Family XIII AD3011 group","NA","PC04925-MSA1000_Diff"
"741","Flavonifractor","NA","PC04925-MSA1000_Diff"
"742","Fusicatenibacter","NA","PC04925-MSA1000_Diff"
"743","Gordonibacter","NA","PC04925-MSA1000_Diff"
"744","Gossypium arboreum","NA","PC04925-MSA1000_Diff"
"745","Holdemania","NA","PC04925-MSA1000_Diff"
"746","Hungatella","NA","PC04925-MSA1000_Diff"
"747","Intestinibacter","NA","PC04925-MSA1000_Diff"
"748","Intestinimonas","NA","PC04925-MSA1000_Diff"
"749","Kluyvera","NA","PC04925-MSA1000_Diff"
"750","Lachnospira","NA","PC04925-MSA1000_Diff"
"751","Lachnospiraceae FCS020 group","NA","PC04925-MSA1000_Diff"
"752","Lachnospiraceae ND3007 group","NA","PC04925-MSA1000_Diff"
"753","Lachnospiraceae NK4A136 group","NA","PC04925-MSA1000_Diff"
"754","Lachnospiraceae UCG-001","NA","PC04925-MSA1000_Diff"
"755","Lachnospiraceae UCG-004","NA","PC04925-MSA1000_Diff"
"756","Lachnospiraceae UCG-008","NA","PC04925-MSA1000_Diff"
"757","Lactonifactor","NA","PC04925-MSA1000_Diff"
"758","Marvinbryantia","NA","PC04925-MSA1000_Diff"
"759","Odoribacter","NA","PC04925-MSA1000_Diff"
"760","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-MSA1000_Diff"
"761","Other","NA","PC04925-MSA1000_Diff"
"762","Oxalobacter","NA","PC04925-MSA1000_Diff"
"763","Parasutterella","NA","PC04925-MSA1000_Diff"
"764","Phascolarctobacterium","NA","PC04925-MSA1000_Diff"
"765","Porphyromonas","NA","PC04925-MSA1000_Diff"
"766","Raoultella","NA","PC04925-MSA1000_Diff"
"767","Roseburia","NA","PC04925-MSA1000_Diff"
"768","Ruminiclostridium","NA","PC04925-MSA1000_Diff"
"769","Ruminiclostridium 5","NA","PC04925-MSA1000_Diff"
"770","Ruminiclostridium 9","NA","PC04925-MSA1000_Diff"
"771","Ruminococcaceae NK4A214 group","NA","PC04925-MSA1000_Diff"
"772","Ruminococcaceae UCG-002","NA","PC04925-MSA1000_Diff"
"773","Ruminococcaceae UCG-003","NA","PC04925-MSA1000_Diff"
"774","Ruminococcaceae UCG-004","NA","PC04925-MSA1000_Diff"
"775","Ruminococcaceae UCG-005","NA","PC04925-MSA1000_Diff"
"776","Ruminococcaceae UCG-013","NA","PC04925-MSA1000_Diff"
"777","Ruminococcaceae UCG-014","NA","PC04925-MSA1000_Diff"
"778","Ruminococcus 1","NA","PC04925-MSA1000_Diff"
"779","Ruminococcus 2","NA","PC04925-MSA1000_Diff"
"780","Sellimonas","NA","PC04925-MSA1000_Diff"
"781","Serratia","NA","PC04925-MSA1000_Diff"
"782","Succiniclasticum","NA","PC04925-MSA1000_Diff"
"783","Tyzzerella","NA","PC04925-MSA1000_Diff"
"784","Tyzzerella 3","NA","PC04925-MSA1000_Diff"
"785","Acinetobacter","NA","PC04925-MSA1001_Diff"
"786","Actinomyces","NA","PC04925-MSA1001_Diff"
"787","Alistipes","NA","PC04925-MSA1001_Diff"
"788","Anaerostipes","NA","PC04925-MSA1001_Diff"
"789","Bacillus","-99.873390181142","PC04925-MSA1001_Diff"
"790","Bacteroides","NA","PC04925-MSA1001_Diff"
"791","Bifidobacterium","NA","PC04925-MSA1001_Diff"
"792","Bilophila","NA","PC04925-MSA1001_Diff"
"793","Clostridium","NA","PC04925-MSA1001_Diff"
"794","Lachnoclostridium","NA","PC04925-MSA1001_Diff"
"795","Collinsella","NA","PC04925-MSA1001_Diff"
"796","Coprobacillus","NA","PC04925-MSA1001_Diff"
"797","Cryptococcus",NA,"PC04925-MSA1001_Diff"
"798","Deinococcus","NA","PC04925-MSA1001_Diff"
"799","Enterococcus","-99.5896579278009","PC04925-MSA1001_Diff"
"800","Escherichia-Shigella","-32.8870302751306","PC04925-MSA1001_Diff"
"801","Fusobacterium","NA","PC04925-MSA1001_Diff"
"802","Helicobacter","NA","PC04925-MSA1001_Diff"
"803","Lactobacillus","-93.2905125598606","PC04925-MSA1001_Diff"
"804","Listeria","-99.9280323134912","PC04925-MSA1001_Diff"
"805","Neisseria","NA","PC04925-MSA1001_Diff"
"806","Paenibacillus","NA","PC04925-MSA1001_Diff"
"807","Parabacteroides","NA","PC04925-MSA1001_Diff"
"808","Pediococcus","NA","PC04925-MSA1001_Diff"
"809","Porphyromonadaceae","NA","PC04925-MSA1001_Diff"
"810","Propionibacterium","NA","PC04925-MSA1001_Diff"
"811","Pseudomonas","-99.9553919298499","PC04925-MSA1001_Diff"
"812","Pyramidobacter","NA","PC04925-MSA1001_Diff"
"813","Ralstonia","NA","PC04925-MSA1001_Diff"
"814","Rhodobacter","NA","PC04925-MSA1001_Diff"
"815","Saccharomyces",NA,"PC04925-MSA1001_Diff"
"816","Salmonella",NA,"PC04925-MSA1001_Diff"
"817","Staphylococcus","317.966179339323","PC04925-MSA1001_Diff"
"818","Streptococcus","NA","PC04925-MSA1001_Diff"
"819","Subdoligranulum","NA","PC04925-MSA1001_Diff"
"820","Clostridium innocuum group","NA","PC04925-MSA1001_Diff"
"821","Eubacterium coprostanoligenes group","NA","PC04925-MSA1001_Diff"
"822","Eubacterium eligens group","NA","PC04925-MSA1001_Diff"
"823","Eubacterium hallii group","NA","PC04925-MSA1001_Diff"
"824","Eubacterium rectale group","NA","PC04925-MSA1001_Diff"
"825","Eubacterium ventriosum group","NA","PC04925-MSA1001_Diff"
"826","Eubacterium xylanophilum group","NA","PC04925-MSA1001_Diff"
"827","Ruminococcus gauvreauii group","NA","PC04925-MSA1001_Diff"
"828","Ruminococcus torques group","NA","PC04925-MSA1001_Diff"
"829","Adlercreutzia","NA","PC04925-MSA1001_Diff"
"830","Akkermansia","NA","PC04925-MSA1001_Diff"
"831","Ambiguous_taxa","NA","PC04925-MSA1001_Diff"
"832","Anaerofilum","NA","PC04925-MSA1001_Diff"
"833","Anaerotruncus","NA","PC04925-MSA1001_Diff"
"834","Blautia","NA","PC04925-MSA1001_Diff"
"835","Butyricicoccus","NA","PC04925-MSA1001_Diff"
"836","Candidatus Stoquefichus","NA","PC04925-MSA1001_Diff"
"837","Carnobacterium","NA","PC04925-MSA1001_Diff"
"838","Christensenellaceae R-7 group","NA","PC04925-MSA1001_Diff"
"839","Clostridium sensu stricto 1","NA","PC04925-MSA1001_Diff"
"840","Coprococcus 1","NA","PC04925-MSA1001_Diff"
"841","Coprococcus 2","NA","PC04925-MSA1001_Diff"
"842","Coprococcus 3","NA","PC04925-MSA1001_Diff"
"843","Defluviitaleaceae UCG-011","NA","PC04925-MSA1001_Diff"
"844","Dialister","NA","PC04925-MSA1001_Diff"
"845","Dorea","NA","PC04925-MSA1001_Diff"
"846","Eisenbergiella","NA","PC04925-MSA1001_Diff"
"847","Enterobacter","NA","PC04925-MSA1001_Diff"
"848","Erwinia","NA","PC04925-MSA1001_Diff"
"849","Erysipelatoclostridium","NA","PC04925-MSA1001_Diff"
"850","Erysipelotrichaceae UCG-003","NA","PC04925-MSA1001_Diff"
"851","Faecalibacterium","NA","PC04925-MSA1001_Diff"
"852","Family XIII AD3011 group","NA","PC04925-MSA1001_Diff"
"853","Flavonifractor","NA","PC04925-MSA1001_Diff"
"854","Fusicatenibacter","NA","PC04925-MSA1001_Diff"
"855","Gordonibacter","NA","PC04925-MSA1001_Diff"
"856","Gossypium arboreum","NA","PC04925-MSA1001_Diff"
"857","Holdemania","NA","PC04925-MSA1001_Diff"
"858","Hungatella","NA","PC04925-MSA1001_Diff"
"859","Intestinibacter","NA","PC04925-MSA1001_Diff"
"860","Intestinimonas","NA","PC04925-MSA1001_Diff"
"861","Kluyvera","NA","PC04925-MSA1001_Diff"
"862","Lachnospira","NA","PC04925-MSA1001_Diff"
"863","Lachnospiraceae FCS020 group","NA","PC04925-MSA1001_Diff"
"864","Lachnospiraceae ND3007 group","NA","PC04925-MSA1001_Diff"
"865","Lachnospiraceae NK4A136 group","NA","PC04925-MSA1001_Diff"
"866","Lachnospiraceae UCG-001","NA","PC04925-MSA1001_Diff"
"867","Lachnospiraceae UCG-004","NA","PC04925-MSA1001_Diff"
